0,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
1,2022-01-01,India,34861579,104781,34275312,481486
2,2022-01-01,Andaman and Nicobar Islands,7728,14,7585,129
3,2022-01-01,Andhra Pradesh,2077145,1154,2061496,14495
4,2022-01-01,Arunachal Pradesh,55343,21,55040,282
5,2022-01-01,Assam,620765,2218,612383,6164
6,2022-01-01,Bihar,726896,489,714311,12096
7,2022-01-01,Chandigarh,65895,170,64646,1079
8,2022-01-01,Chhattisgarh,1008187,769,993818,13600
9,2022-01-01,Dadra and Nagar Haveli and Daman and Diu,10692,1,10687,4
10,2022-01-01,Delhi,1448211,4410,1418694,25107
11,2022-01-01,Goa,180872,1046,176304,3522
12,2022-01-01,Gujarat,831732,2962,818652,10118
13,2022-01-01,Haryana,773788,1440,762284,10064
14,2022-01-01,Himachal Pradesh,228857,466,224515,3876
15,2022-01-01,Jammu and Kashmir,341290,1337,335425,4528
16,2022-01-01,Jharkhand,351739,2002,344593,5144
17,2022-01-01,Karnataka,3007337,8741,2960261,38335
18,2022-01-01,Kerala,5247177,20106,5179277,47794
19,2022-01-01,Ladakh,22184,184,21781,219
20,2022-01-01,Lakshadweep,10416,3,10362,51
21,2022-01-01,Madhya Pradesh,793965,407,783025,10533
22,2022-01-01,Maharashtra,6678821,28199,6509096,141526
23,2022-01-01,Manipur,125788,199,123587,2002
24,2022-01-01,Meghalaya,84827,67,83276,1484
25,2022-01-01,Mizoram,141665,1735,139386,544
26,2022-01-01,Nagaland,32201,63,31436,702
27,2022-01-01,Odisha,1054834,1571,1044803,8460
28,2022-01-01,Puducherry,129478,127,127470,1881
29,2022-01-01,Punjab,604810,767,587398,16645
30,2022-01-01,Rajasthan,956227,963,946300,8964
31,2022-01-01,Sikkim,32503,52,32042,409
32,2022-01-01,Tamil Nadu,2748045,7470,2703799,36776
33,2022-01-01,Telangana,681898,3650,674221,4027
34,2022-01-01,Tripura,85086,104,84153,829
35,2022-01-01,Uttar Pradesh,1711605,862,1687828,22915
36,2022-01-01,Uttarakhand,345087,302,337367,7418
37,2022-01-01,West Bengal,1638485,10710,1608011,19764
38,2022-01-01,World,287526857,,,5434622
39,2022-01-02,India,34889132,122801,34284561,481770
40,2022-01-02,Andaman and Nicobar Islands,7733,17,7587,129
41,2022-01-02,Andhra Pradesh,2077321,1227,2061599,14495
42,2022-01-02,Arunachal Pradesh,55343,18,55043,282
43,2022-01-02,Assam,620915,2265,612485,6165
44,2022-01-02,Bihar,727177,750,714331,12096
45,2022-01-02,Chandigarh,65965,236,64650,1079
46,2022-01-02,Chhattisgarh,1008466,1017,993848,13601
47,2022-01-02,Dadra and Nagar Haveli and Daman and Diu,10695,4,10687,4
48,2022-01-02,Delhi,1450927,6360,1419459,25108
49,2022-01-02,Goa,181182,1338,176322,3522
50,2022-01-02,Gujarat,832801,3927,818755,10119
51,2022-01-02,Haryana,774340,1930,762346,10064
52,2022-01-02,Himachal Pradesh,228940,474,224589,3877
53,2022-01-02,Jammu and Kashmir,341459,1397,335532,4530
54,2022-01-02,Jharkhand,352746,2904,344698,5144
55,2022-01-02,Karnataka,3008370,9415,2960615,38340
56,2022-01-02,Kerala,5249612,19596,5181981,48035
57,2022-01-02,Ladakh,22207,203,21785,219
58,2022-01-02,Lakshadweep,10417,3,10363,51
59,2022-01-02,Madhya Pradesh,794089,497,783059,10533
60,2022-01-02,Maharashtra,6687991,35917,6510541,141533
61,2022-01-02,Manipur,125807,207,123598,2002
62,2022-01-02,Meghalaya,84839,73,83282,1484
63,2022-01-02,Mizoram,141749,1715,139488,546
64,2022-01-02,Nagaland,32201,60,31439,702
65,2022-01-02,Odisha,1055132,1708,1044962,8462
66,2022-01-02,Puducherry,129500,136,127483,1881
67,2022-01-02,Punjab,605126,1041,587440,16645
68,2022-01-02,Rajasthan,956528,1247,946317,8964
69,2022-01-02,Sikkim,32510,52,32049,409
70,2022-01-02,Tamil Nadu,2749534,8340,2704410,36784
71,2022-01-02,Telangana,682215,3733,674453,4029
72,2022-01-02,Tripura,85108,116,84163,829
73,2022-01-02,Uttar Pradesh,1711985,1211,1687859,22915
74,2022-01-02,Uttarakhand,345205,367,337419,7419
75,2022-01-02,West Bengal,1642997,13300,1609924,19773
76,2022-01-02,World,289190063,,,5439312
77,2022-01-03,India,34922882,145582,34295407,481893
78,2022-01-03,Andaman and Nicobar Islands,7743,24,7590,129
79,2022-01-03,Andhra Pradesh,2077486,1260,2061729,14497
80,2022-01-03,Arunachal Pradesh,55343,16,55045,282
81,2022-01-03,Assam,621071,2321,612585,6165
82,2022-01-03,Bihar,727529,1075,714358,12096
83,2022-01-03,Chandigarh,66061,321,64661,1079
84,2022-01-03,Chhattisgarh,1008756,1273,993882,13601
85,2022-01-03,Dadra and Nagar Haveli and Daman and Diu,10700,9,10687,4
86,2022-01-03,Delhi,1454121,8397,1420615,25109
87,2022-01-03,Goa,181570,1671,176376,3523
88,2022-01-03,Gujarat,833769,4753,818896,10120
89,2022-01-03,Haryana,774917,2423,762430,10064
90,2022-01-03,Himachal Pradesh,229016,526,224612,3878
91,2022-01-03,Jammu and Kashmir,341624,1429,335665,4530
92,2022-01-03,Jharkhand,353803,3842,344815,5146
93,2022-01-03,Karnataka,3009557,10321,2960890,38346
94,2022-01-03,Kerala,5252414,19714,5184587,48113
95,2022-01-03,Ladakh,22224,196,21808,220
96,2022-01-03,Lakshadweep,10417,1,10365,51
97,2022-01-03,Madhya Pradesh,794240,608,783099,10533
98,2022-01-03,Maharashtra,6699868,45716,6512610,141542
99,2022-01-03,Manipur,125823,215,123605,2003
100,2022-01-03,Meghalaya,84847,75,83288,1484
101,2022-01-03,Mizoram,141901,1732,139623,546
102,2022-01-03,Nagaland,32202,60,31440,702
103,2022-01-03,Odisha,1055556,1984,1045109,8463
104,2022-01-03,Puducherry,129527,150,127496,1881
105,2022-01-03,Punjab,605509,1369,587492,16648
106,2022-01-03,Rajasthan,956883,1572,946347,8964
107,2022-01-03,Sikkim,32517,58,32050,409
108,2022-01-03,Tamil Nadu,2751128,9304,2705034,36790
109,2022-01-03,Telangana,682489,3779,674680,4030
110,2022-01-03,Tripura,85120,119,84172,829
111,2022-01-03,Uttar Pradesh,1712537,1725,1687896,22916
112,2022-01-03,Uttarakhand,345464,506,337539,7419
113,2022-01-03,West Bengal,1649150,17038,1612331,19781
114,2022-01-03,World,290233762,,,5442939
115,2022-01-04,India,34960261,171830,34306414,482017
116,2022-01-04,Andaman and Nicobar Islands,7763,41,7593,129
117,2022-01-04,Andhra Pradesh,2077608,1278,2061832,14498
118,2022-01-04,Arunachal Pradesh,55352,23,55047,282
119,2022-01-04,Assam,621422,2617,612638,6167
120,2022-01-04,Bihar,727873,1386,714391,12096
121,2022-01-04,Chandigarh,66136,383,64674,1079
122,2022-01-04,Chhattisgarh,1009454,1942,993911,13601
123,2022-01-04,Dadra and Nagar Haveli and Daman and Diu,10700,9,10687,4
124,2022-01-04,Delhi,1458220,10986,1422124,25110
125,2022-01-04,Goa,182201,2240,176438,3523
126,2022-01-04,Gujarat,835028,5858,819047,10123
127,2022-01-04,Haryana,775710,3130,762516,10064
128,2022-01-04,Himachal Pradesh,229153,621,224653,3879
129,2022-01-04,Jammu and Kashmir,341802,1498,335774,4530
130,2022-01-04,Jharkhand,355284,5218,344919,5147
131,2022-01-04,Karnataka,3010847,11374,2961122,38351
132,2022-01-04,Kerala,5254974,20053,5186737,48184
133,2022-01-04,Ladakh,22289,249,21820,220
134,2022-01-04,Lakshadweep,10419,3,10365,51
135,2022-01-04,Madhya Pradesh,794461,773,783155,10533
136,2022-01-04,Maharashtra,6712028,56117,6514358,141553
137,2022-01-04,Manipur,125843,229,123610,2004
138,2022-01-04,Meghalaya,84849,73,83292,1484
139,2022-01-04,Mizoram,142248,1834,139864,550
140,2022-01-04,Nagaland,32206,60,31444,702
141,2022-01-04,Odisha,1055980,2262,1045255,8463
142,2022-01-04,Puducherry,129553,155,127517,1881
143,2022-01-04,Punjab,605922,1741,587530,16651
144,2022-01-04,Rajasthan,957433,2084,946385,8964
145,2022-01-04,Sikkim,32520,51,32060,409
146,2022-01-04,Tamil Nadu,2752856,10364,2705696,36796
147,2022-01-04,Telangana,682971,4048,674892,4031
148,2022-01-04,Tripura,85168,160,84179,829
149,2022-01-04,Uttar Pradesh,1713107,2261,1687930,22916
150,2022-01-04,Uttarakhand,345653,523,337711,7419
151,2022-01-04,West Bengal,1655228,20186,1615248,19794
152,2022-01-04,World,290959019,,,5446753
153,2022-01-05,India,35018358,214004,34321803,482551
154,2022-01-05,Andaman and Nicobar Islands,7799,74,7596,129
155,2022-01-05,Andhra Pradesh,2077942,1516,2061927,14499
156,2022-01-05,Arunachal Pradesh,55375,45,55048,282
157,2022-01-05,Assam,621897,2935,612792,6170
158,2022-01-05,Bihar,728766,2223,714447,12096
159,2022-01-05,Chandigarh,66264,500,64685,1079
160,2022-01-05,Chhattisgarh,1010513,2977,993932,13604
161,2022-01-05,Dadra and Nagar Haveli and Daman and Diu,10701,10,10687,4
162,2022-01-05,Delhi,1463701,14889,1423699,25113
163,2022-01-05,Goa,182793,2763,176505,3525
164,2022-01-05,Gujarat,837293,7881,819287,10125
165,2022-01-05,Haryana,776842,4059,762717,10066
166,2022-01-05,Himachal Pradesh,229413,859,224675,3879
167,2022-01-05,Jammu and Kashmir,342001,1541,335930,4530
168,2022-01-05,Jharkhand,357965,7681,345135,5149
169,2022-01-05,Karnataka,3013326,13561,2961410,38355
170,2022-01-05,Kerala,5258614,20877,5189100,48637
171,2022-01-05,Ladakh,22321,265,21836,220
172,2022-01-05,Lakshadweep,10419,3,10365,51
173,2022-01-05,Madhya Pradesh,794769,1029,783206,10534
174,2022-01-05,Maharashtra,6730494,70005,6518916,141573
175,2022-01-05,Manipur,125878,257,123615,2006
176,2022-01-05,Meghalaya,84881,97,83299,1485
177,2022-01-05,Mizoram,142691,2162,139976,553
178,2022-01-05,Nagaland,32210,62,31446,702
179,2022-01-05,Odisha,1056660,2820,1045376,8464
180,2022-01-05,Puducherry,129619,214,127524,1881
181,2022-01-05,Punjab,606927,2686,587588,16653
182,2022-01-05,Rajasthan,958570,3183,946422,8965
183,2022-01-05,Sikkim,32530,57,32064,409
184,2022-01-05,Tamil Nadu,2755587,12412,2706370,36805
185,2022-01-05,Telangana,684023,4858,675132,4033
186,2022-01-05,Tripura,85214,201,84184,829
187,2022-01-05,Uttar Pradesh,1714096,3173,1688007,22916
188,2022-01-05,Uttarakhand,345963,654,337889,7420
189,2022-01-05,West Bengal,1664301,25475,1619016,19810
190,2022-01-05,World,293910075,,,5454492
191,2022-01-06,India,35109286,285401,34341009,482876
192,2022-01-06,Andaman and Nicobar Islands,7824,91,7604,129
198,2022-01-06,Chhattisgarh,1012128,4562,993961,13605
199,2022-01-06,Dadra and Nagar Haveli and Daman and Diu,10705,14,10687,4
200,2022-01-06,Delhi,1474366,23307,1425938,25121
201,2022-01-06,Goa,183795,3718,176551,3526
202,2022-01-06,Gujarat,840643,10994,819523,10126
203,2022-01-06,Haryana,779018,6059,762893,10066
204,2022-01-06,Himachal Pradesh,229787,1216,224691,3880
205,2022-01-06,Jammu and Kashmir,342419,1819,336070,4530
206,2022-01-06,Jharkhand,361518,10990,345379,5149
207,2022-01-06,Karnataka,3017572,17443,2961772,38357
208,2022-01-06,Kerala,5263415,23607,5190913,48895
209,2022-01-06,Ladakh,22349,257,21871,221
210,2022-01-06,Lakshadweep,10419,3,10365,51
211,2022-01-06,Madhya Pradesh,795363,1544,783284,10535
212,2022-01-06,Maharashtra,6757032,91204,6524247,141581
213,2022-01-06,Manipur,125905,268,123629,2008
214,2022-01-06,Meghalaya,84931,145,83301,1485
215,2022-01-06,Mizoram,143193,2572,140067,554
216,2022-01-06,Nagaland,32216,64,31450,702
217,2022-01-06,Odisha,1057876,3896,1045514,8466
218,2022-01-06,Puducherry,129692,278,127533,1881
219,2022-01-06,Punjab,608723,4434,587632,16657
220,2022-01-06,Rajasthan,960453,5016,946470,8967
221,2022-01-06,Sikkim,32543,65,32069,409
222,2022-01-06,Tamil Nadu,2760449,16577,2707058,36814
223,2022-01-06,Telangana,685543,6168,675341,4034
224,2022-01-06,Tripura,85297,278,84190,829
225,2022-01-06,Uttar Pradesh,1716132,5158,1688058,22916
226,2022-01-06,Uttarakhand,346468,1000,338048,7420
227,2022-01-06,West Bengal,1678323,33042,1625454,19827
228,2022-01-06,World,296496809,,,5462631
229,2022-01-07,India,35226386,371363,34371845,483178
230,2022-01-07,Andaman and Nicobar Islands,7848,105,7614,129
231,2022-01-07,Andhra Pradesh,2078923,2266,2062157,14500
232,2022-01-07,Arunachal Pradesh,55436,103,55051,282
233,2022-01-07,Assam,623332,4036,613120,6176
234,2022-01-07,Bihar,732804,5786,714920,12098
235,2022-01-07,Chandigarh,66824,979,64765,1080
236,2022-01-07,Chhattisgarh,1014528,6905,994017,13606
237,2022-01-07,Dadra and Nagar Haveli and Daman and Diu,10730,38,10688,4
238,2022-01-07,Delhi,1489463,31498,1432838,25127
239,2022-01-07,Goa,184766,4613,176625,3528
240,2022-01-07,Gujarat,844856,14346,820383,10127
241,2022-01-07,Haryana,781696,7935,763694,10067
242,2022-01-07,Himachal Pradesh,230285,1655,224750,3880
243,2022-01-07,Jammu and Kashmir,342768,2049,336186,4533
244,2022-01-07,Jharkhand,365222,14255,345814,5153
245,2022-01-07,Karnataka,3022603,22202,2962043,38358
246,2022-01-07,Kerala,5268064,25855,5193093,49116
247,2022-01-07,Ladakh,22370,269,21880,221
248,2022-01-07,Lakshadweep,10420,4,10365,51
249,2022-01-07,Madhya Pradesh,796396,2475,783386,10535
250,2022-01-07,Maharashtra,6793297,118549,6533154,141594
251,2022-01-07,Manipur,125964,316,123639,2009
252,2022-01-07,Meghalaya,85021,212,83324,1485
253,2022-01-07,Mizoram,143772,3018,140200,554
254,2022-01-07,Nagaland,32247,82,31462,703
255,2022-01-07,Odisha,1059773,5588,1045718,8467
256,2022-01-07,Puducherry,129821,399,127541,1881
257,2022-01-07,Punjab,611102,6687,587753,16662
258,2022-01-07,Rajasthan,963109,7268,946874,8967
259,2022-01-07,Sikkim,32570,86,32075,409
260,2022-01-07,Tamil Nadu,2767432,22828,2707779,36825
261,2022-01-07,Telangana,687456,7847,675573,4036
262,2022-01-07,Tripura,85400,359,84212,829
263,2022-01-07,Uttar Pradesh,1719246,8224,1688105,22917
264,2022-01-07,Uttarakhand,347098,1425,338250,7423
265,2022-01-07,West Bengal,1693744,41101,1632797,19846
266,2022-01-07,World,298915721,,,5469303
267,2022-01-08,India,35368372,472169,34412740,483463
268,2022-01-08,Andaman and Nicobar Islands,7889,132,7628,129
269,2022-01-08,Andhra Pradesh,2079763,2972,2062290,14501
270,2022-01-08,Arunachal Pradesh,55462,127,55053,282
271,2022-01-08,Assam,624499,4948,613373,6178
272,2022-01-08,Bihar,735852,8490,715262,12100
273,2022-01-08,Chandigarh,67214,1323,64811,1080
274,2022-01-08,Chhattisgarh,1017356,9684,994063,13609
275,2022-01-08,Dadra and Nagar Haveli and Daman and Diu,10752,60,10688,4
276,2022-01-08,Delhi,1506798,39873,1441789,25136
277,2022-01-08,Goa,186198,5931,176737,3530
278,2022-01-08,Gujarat,850252,18583,821541,10128
279,2022-01-08,Haryana,785444,10798,764576,10070
280,2022-01-08,Himachal Pradesh,230859,2153,224825,3881
281,2022-01-08,Jammu and Kashmir,343310,2492,336284,4534
282,2022-01-08,Jharkhand,369047,17206,346680,5161
283,2022-01-08,Karnataka,3031052,30142,2962548,38362
284,2022-01-08,Kerala,5273360,28558,5195497,49305
285,2022-01-08,Ladakh,22413,241,21951,221
286,2022-01-08,Lakshadweep,10420,4,10365,51
287,2022-01-08,Madhya Pradesh,797715,3632,783547,10536
288,2022-01-08,Maharashtra,6834222,145198,6547410,141614
289,2022-01-08,Manipur,126012,346,123657,2009
290,2022-01-08,Meghalaya,85085,262,83338,1485
291,2022-01-08,Mizoram,144624,3617,140450,557
292,2022-01-08,Nagaland,32255,81,31471,703
293,2022-01-08,Odisha,1062476,8037,1045971,8468
294,2022-01-08,Puducherry,129998,562,127555,1881
295,2022-01-08,Punjab,613976,9425,587888,16663
296,2022-01-08,Rajasthan,966409,10287,947153,8969
297,2022-01-08,Sikkim,32604,111,32084,409
298,2022-01-08,Tamil Nadu,2776413,30817,2708763,36833
299,2022-01-08,Telangana,689751,9861,675851,4039
300,2022-01-08,Tripura,85554,483,84241,830
301,2022-01-08,Uttar Pradesh,1723469,12327,1688224,22918
302,2022-01-08,Uttarakhand,347912,2022,338467,7423
303,2022-01-08,West Bengal,1711957,51384,1640709,19864
304,2022-01-08,World,301707970,,,5476003
305,2022-01-09,India,35528004,590611,34453603,483790
306,2022-01-09,Andaman and Nicobar Islands,7975,187,7659,129
307,2022-01-09,Andhra Pradesh,2080602,3659,2062440,14503
308,2022-01-09,Arunachal Pradesh,55521,186,55053,282
309,2022-01-09,Assam,625753,5895,613678,6180
310,2022-01-09,Bihar,740378,12312,715966,12100
311,2022-01-09,Chandigarh,67755,1794,64881,1080
312,2022-01-09,Chhattisgarh,1020811,13066,994132,13613
313,2022-01-09,Dadra and Nagar Haveli and Daman and Diu,10771,78,10689,4
314,2022-01-09,Delhi,1526979,48178,1453658,25143
315,2022-01-09,Goa,187987,7549,176907,3531
316,2022-01-09,Gujarat,855929,22901,822900,10128
317,2022-01-09,Haryana,788985,13960,764953,10072
318,2022-01-09,Himachal Pradesh,231587,2811,224895,3881
319,2022-01-09,Jammu and Kashmir,343965,2982,336446,4537
320,2022-01-09,Jharkhand,374128,21098,347866,5164
321,2022-01-09,Karnataka,3039958,38536,2963056,38366
322,2022-01-09,Kerala,5279304,31797,5197960,49547
323,2022-01-09,Ladakh,22472,281,21970,221
324,2022-01-09,Lakshadweep,10420,4,10365,51
325,2022-01-09,Madhya Pradesh,799287,5038,783713,10536
326,2022-01-09,Maharashtra,6875656,176948,6557081,141627
327,2022-01-09,Manipur,126088,414,123664,2010
328,2022-01-09,Meghalaya,85158,328,83345,1485
329,2022-01-09,Mizoram,145527,4367,140602,558
330,2022-01-09,Nagaland,32264,79,31482,703
331,2022-01-09,Odisha,1066155,11456,1046231,8468
332,2022-01-09,Puducherry,130278,825,127571,1882
333,2022-01-09,Punjab,617536,12614,588257,16665
334,2022-01-09,Rajasthan,970517,14166,947380,8971
335,2022-01-09,Sikkim,32649,152,32088,409
336,2022-01-09,Tamil Nadu,2787391,40260,2710288,36843
337,2022-01-09,Telangana,692357,12180,676136,4041
338,2022-01-09,Tripura,85760,650,84280,830
339,2022-01-09,Uttar Pradesh,1729870,18551,1688395,22924
340,2022-01-09,Uttarakhand,349472,3254,338795,7423
341,2022-01-09,West Bengal,1730759,62055,1648821,19883
342,2022-01-09,World,304178368,,,5482275
343,2022-01-10,India,35707727,723619,34500172,483936
344,2022-01-10,Andaman and Nicobar Islands,8150,322,7699,129
345,2022-01-10,Andhra Pradesh,2081859,4774,2062580,14505
346,2022-01-10,Arunachal Pradesh,55558,222,55054,282
347,2022-01-10,Assam,626741,6434,614126,6181
348,2022-01-10,Bihar,745400,16898,716401,12101
349,2022-01-10,Chandigarh,68421,2364,64977,1080
350,2022-01-10,Chhattisgarh,1023313,15464,994234,13615
351,2022-01-10,Dadra and Nagar Haveli and Daman and Diu,10787,89,10694,4
352,2022-01-10,Delhi,1549730,60733,1463837,25160
353,2022-01-10,Goa,189909,9209,177168,3532
354,2022-01-10,Gujarat,862204,27913,824163,10128
355,2022-01-10,Haryana,794151,18321,765758,10072
356,2022-01-10,Himachal Pradesh,232085,3148,225055,3882
357,2022-01-10,Jammu and Kashmir,344652,3531,336581,4540
358,2022-01-10,Jharkhand,377572,23328,349074,5170
359,2022-01-10,Karnataka,3051958,49631,2963957,38370
360,2022-01-10,Kerala,5285542,35601,5200350,49591
361,2022-01-10,Ladakh,22561,340,22000,221
362,2022-01-10,Lakshadweep,10420,1,10368,51
363,2022-01-10,Madhya Pradesh,801326,6842,783947,10537
364,2022-01-10,Maharashtra,6920044,205973,6572432,141639
365,2022-01-10,Manipur,126156,469,123676,2011
366,2022-01-10,Meghalaya,85234,394,83355,1485
367,2022-01-10,Mizoram,146045,4612,140872,561
368,2022-01-10,Nagaland,32270,81,31486,703
369,2022-01-10,Odisha,1070869,15784,1046617,8468
370,2022-01-10,Puducherry,130722,1250,127590,1882
371,2022-01-10,Punjab,621419,16343,588401,16675
372,2022-01-10,Rajasthan,976177,19467,947738,8972
373,2022-01-10,Sikkim,32719,218,32092,409
374,2022-01-10,Tamil Nadu,2800286,51335,2712096,36855
375,2022-01-10,Telangana,694030,13522,676466,4042
376,2022-01-10,Tripura,85936,803,84303,830
377,2022-01-10,Uttar Pradesh,1737550,25974,1688648,22928
378,2022-01-10,Uttarakhand,350885,4118,339343,7424
379,2022-01-10,West Bengal,1755046,78111,1657034,19901
380,2022-01-10,World,305914601,,,5486304
381,2022-01-11,India,35875790,821446,34570131,484213
382,2022-01-11,Andaman and Nicobar Islands,8246,393,7724,129
383,2022-01-11,Andhra Pradesh,2082843,5606,2062732,14505
384,2022-01-11,Arunachal Pradesh,55692,352,55058,282
385,2022-01-11,Assam,628939,8214,614542,6183
386,2022-01-11,Bihar,750137,20939,717092,12106
387,2022-01-11,Chandigarh,69388,3253,65054,1081
388,2022-01-11,Chhattisgarh,1027433,19222,994592,13619
389,2022-01-11,Dadra and Nagar Haveli and Daman and Diu,10805,105,10696,4
390,2022-01-11,Delhi,1568896,65806,1477913,25177
391,2022-01-11,Goa,191501,10139,177829,3533
397,2022-01-11,Karnataka,3063656,60177,2965105,38374
398,2022-01-11,Kerala,5291339,38436,5203146,49757
399,2022-01-11,Ladakh,22686,397,22067,222
400,2022-01-11,Lakshadweep,10420,1,10368,51
401,2022-01-11,Madhya Pradesh,803643,8599,784506,10538
402,2022-01-11,Maharashtra,6953514,209764,6602103,141647
403,2022-01-11,Manipur,126228,438,123779,2011
404,2022-01-11,Meghalaya,85304,448,83369,1487
405,2022-01-11,Mizoram,147558,5910,141086,562
406,2022-01-11,Nagaland,32302,104,31495,703
407,2022-01-11,Odisha,1075698,20199,1047031,8468
408,2022-01-11,Puducherry,131211,1722,127607,1882
409,2022-01-11,Punjab,625347,19379,589285,16683
410,2022-01-11,Rajasthan,982272,25088,948210,8974
411,2022-01-11,Sikkim,32831,314,32107,410
412,2022-01-11,Tamil Nadu,2814276,62767,2714643,36866
413,2022-01-11,Telangana,695855,14995,676817,4043
414,2022-01-11,Tripura,86515,1332,84352,831
415,2022-01-11,Uttar Pradesh,1745861,33946,1688983,22932
416,2022-01-11,Uttarakhand,352177,5009,339739,7429
417,2022-01-11,West Bengal,1774332,89194,1665221,19917
418,2022-01-11,World,308458509,,,5492595
419,2022-01-12,India,36070787,955596,34630536,484655
420,2022-01-12,Andaman and Nicobar Islands,8289,412,7748,129
421,2022-01-12,Andhra Pradesh,2084674,7195,2062974,14505
422,2022-01-12,Arunachal Pradesh,55878,535,55061,282
423,2022-01-12,Assam,631776,10600,614991,6185
424,2022-01-12,Bihar,756045,25052,718882,12111
425,2022-01-12,Chandigarh,70189,3924,65182,1083
426,2022-01-12,Chhattisgarh,1032584,23886,995075,13623
427,2022-01-12,Dadra and Nagar Haveli and Daman and Diu,10826,117,10705,4
428,2022-01-12,Delhi,1590155,74881,1490074,25200
429,2022-01-12,Goa,193977,12019,178421,3537
430,2022-01-12,Gujarat,875777,37238,828406,10133
431,2022-01-12,Haryana,805633,26836,768717,10080
432,2022-01-12,Himachal Pradesh,234835,5476,225475,3884
433,2022-01-12,Jammu and Kashmir,346506,4810,337150,4546
439,2022-01-12,Madhya Pradesh,806803,11265,784999,10539
440,2022-01-12,Maharashtra,6987938,225199,6621070,141669
441,2022-01-12,Manipur,126344,539,123793,2012
442,2022-01-12,Meghalaya,85463,578,83396,1489
443,2022-01-12,Mizoram,148438,6639,141235,564
444,2022-01-12,Nagaland,32331,112,31516,703
445,2022-01-12,Odisha,1082769,26517,1047783,8469
446,2022-01-12,Puducherry,131866,2355,127629,1882
447,2022-01-12,Punjab,629899,23235,589972,16692
448,2022-01-12,Rajasthan,988638,30597,949063,8978
449,2022-01-12,Sikkim,33029,494,32125,410
450,2022-01-12,Tamil Nadu,2829655,75083,2717686,36886
451,2022-01-12,Telangana,697775,16496,677234,4045
452,2022-01-12,Tripura,87298,2041,84426,831
453,2022-01-12,Uttar Pradesh,1756929,44466,1689526,22937
454,2022-01-12,Uttarakhand,354304,6603,340271,7430
455,2022-01-12,West Bengal,1795430,102236,1673258,19936
456,2022-01-12,World,312370873,,,5501270
457,2022-01-13,India,36317927,1117435,34715361,485131
458,2022-01-13,Andaman and Nicobar Islands,8397,479,7789,129
459,2022-01-13,Andhra Pradesh,2087879,10119,2063255,14505
460,2022-01-13,Arunachal Pradesh,56010,665,55063,282
461,2022-01-13,Assam,635050,13139,615722,6189
462,2022-01-13,Bihar,762458,28660,721684,12114
463,2022-01-13,Chandigarh,71303,4808,65411,1084
464,2022-01-13,Chhattisgarh,1038060,27425,997008,13627
465,2022-01-13,Dadra and Nagar Haveli and Daman and Diu,10856,144,10708,4
466,2022-01-13,Delhi,1617716,87445,1505031,25240
467,2022-01-13,Goa,197096,14134,179423,3539
468,2022-01-13,Gujarat,885718,43726,831855,10137
469,2022-01-13,Haryana,812516,31173,771260,10083
470,2022-01-13,Himachal Pradesh,236639,6937,225815,3887
471,2022-01-13,Jammu and Kashmir,348201,6242,337412,4547
472,2022-01-13,Jharkhand,391526,30986,355356,5184
473,2022-01-13,Karnataka,3099519,93128,2968002,38389
474,2022-01-13,Kerala,5313147,55037,5207762,50348
475,2022-01-13,Ladakh,22849,502,22125,222
476,2022-01-13,Lakshadweep,10435,15,10369,51
477,2022-01-13,Madhya Pradesh,810442,14406,785496,10540
478,2022-01-13,Maharashtra,7034661,243849,6649111,141701
479,2022-01-13,Manipur,126550,736,123802,2012
480,2022-01-13,Meghalaya,85629,701,83439,1489
481,2022-01-13,Mizoram,149492,7397,141531,564
482,2022-01-13,Nagaland,32530,242,31585,703
483,2022-01-13,Odisha,1091547,34346,1048732,8469
484,2022-01-13,Puducherry,132759,3203,127673,1883
485,2022-01-13,Punjab,636243,26781,592760,16702
486,2022-01-13,Rajasthan,998126,38448,950697,8981
487,2022-01-13,Sikkim,33351,796,32145,410
488,2022-01-13,Tamil Nadu,2847589,88959,2721725,36905
489,2022-01-13,Telangana,700094,18339,677708,4047
490,2022-01-13,Tripura,88214,2844,84538,832
491,2022-01-13,Uttar Pradesh,1770521,57355,1690226,22940
492,2022-01-13,Uttarakhand,357219,8018,341768,7433
493,2022-01-13,West Bengal,1817585,116251,1681375,19959
494,2022-01-13,World,315345967,,,5510174
495,2022-01-14,India,36582129,1272073,34824706,485350
496,2022-01-14,Andaman and Nicobar Islands,8465,461,7875,129
497,2022-01-14,Andhra Pradesh,2092227,14204,2063516,14507
498,2022-01-14,Arunachal Pradesh,56138,776,55080,282
504,2022-01-14,Delhi,1646583,94160,1527152,25271
505,2022-01-14,Goa,200824,16887,180394,3543
506,2022-01-14,Gujarat,896894,50612,836140,10142
507,2022-01-14,Haryana,820107,36002,774020,10085
508,2022-01-14,Himachal Pradesh,238355,8115,226352,3888
509,2022-01-14,Jammu and Kashmir,350167,7932,337683,4552
510,2022-01-14,Jharkhand,395526,32250,358087,5189
516,2022-01-14,Maharashtra,7081067,255561,6683769,141737
517,2022-01-14,Manipur,126705,857,123836,2012
518,2022-01-14,Meghalaya,85796,784,83522,1490
519,2022-01-14,Mizoram,150538,8059,141914,565
520,2022-01-14,Nagaland,32616,287,31626,703
521,2022-01-14,Odisha,1101606,42955,1050179,8472
522,2022-01-14,Puducherry,133866,4270,127713,1883
